"name","region","country","lat","lon","tz_id","localtime_epoch","localtime","time","temp_c","temp_f","condition_text","condition_icon","wind_mph","wind_kph","wind_degree","wind_dir","pressure_mb","pressure_in","precip_mm","precip_in","snow_cm","humidity","cloud","feelslike_c","feelslike_f","windchill_c","windchill_f","heatindex_c","heatindex_f","dewpoint_c","dewpoint_f","will_it_rain","chance_of_rain","will_it_snow","chance_of_snow","vis_km","vis_miles","gust_mph","gust_kph","uv"
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 16:00",21.7,71.1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1.6,2.5,203,SSW,1007.0,29.75,2.2,0.09,0.0,63,81,21.7,71.1,21.7,71.1,24.5,76.1,14.3,57.8,1,100,0,0,10.0,6.0,2.9,4.7,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 15:00",22.1,71.8,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,3.4,5.4,205,SSW,1007.0,29.75,0.0,0.0,0.0,55,81,24.5,76.2,22.1,71.8,24.5,76.2,15.4,59.7,0,0,0,0,10.0,6.0,9.5,15.3,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 14:00",20.8,69.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,4.3,6.8,198,SSW,1009.0,29.79,2.8,0.11,0.0,53,72,20.8,69.4,20.8,69.4,20.8,69.4,16.0,60.8,1,100,0,0,10.0,6.0,10.9,17.5,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 13:00",24.1,75.4,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.7,7.6,201,SSW,1008.0,29.77,0.2,0.01,0.0,53,85,25.4,77.6,24.1,75.4,25.4,77.6,14.0,57.1,1,100,0,0,9.0,5.0,6.8,10.9,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 12:00",23.7,74.7,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.3,6.8,199,SSW,1009.0,29.81,0.3,0.01,0.0,55,80,25.2,77.3,23.7,74.7,25.2,77.3,14.1,57.3,1,100,0,0,9.0,5.0,7.8,12.5,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 11:00",23.1,73.5,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.7,7.6,221,SW,1010.0,29.82,0.3,0.01,0.0,57,80,24.9,76.8,23.1,73.5,24.9,76.8,14.1,57.4,1,100,0,0,9.0,5.0,6.8,11.0,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 10:00",22.7,72.8,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,4.3,6.8,223,SW,1012.0,29.88,2.9,0.11,0.0,59,86,24.8,76.6,22.7,72.8,24.8,76.6,14.2,57.5,1,100,0,0,9.0,5.0,9.8,15.8,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 09:00",21.4,70.6,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,2.5,4.0,219,SW,1011.0,29.86,0.1,0.0,0.0,63,87,21.4,70.6,21.4,70.6,24.5,76.0,14.1,57.5,1,100,0,0,9.0,5.0,10.6,17.1,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 08:00",20.2,68.4,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,0.4,0.7,142,SE,1012.0,29.89,0.1,0.0,0.0,69,80,20.2,68.4,20.2,68.4,20.2,68.4,14.4,57.9,1,100,0,0,9.0,5.0,8.0,12.9,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 07:00",18.8,65.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1.1,1.8,60,ENE,1012.0,29.89,0.0,0.0,0.0,75,79,18.8,65.9,18.8,65.9,18.8,65.9,14.3,57.8,0,0,0,0,10.0,6.0,3.7,5.9,4.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 06:00",17.2,62.9,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,0.9,1.4,30,NNE,1012.0,29.87,0.0,0.0,0.0,81,48,17.2,62.9,17.2,62.9,17.2,62.9,14.0,57.1,0,0,0,0,10.0,6.0,1.2,2.0,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 05:00",16.0,60.8,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,0.2,0.4,215,SW,1010.0,29.83,0.0,0.0,0.0,86,85,16.0,60.8,16.0,60.8,16.0,60.8,13.8,56.8,0,0,0,0,10.0,6.0,0.4,0.6,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 04:00",16.0,60.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,0.9,1.4,189,S,1009.0,29.8,0.0,0.0,0.0,86,41,16.0,60.8,16.0,60.8,16.0,60.8,13.7,56.6,0,0,0,0,10.0,6.0,1.5,2.4,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 03:00",16.4,61.6,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,0.9,1.4,153,SSE,1009.0,29.78,0.0,0.0,0.0,84,74,16.4,61.6,16.4,61.6,16.4,61.6,13.8,56.8,0,0,0,0,10.0,6.0,1.5,2.4,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 02:00",16.7,62.1,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,2.2,3.6,127,SE,1009.0,29.81,0.0,0.0,0.0,83,77,16.7,62.1,16.7,62.1,16.7,62.1,13.8,56.8,0,0,0,0,10.0,6.0,3.7,6.0,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 01:00",16.7,62.1,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.1,5.0,124,SE,1010.0,29.82,0.0,0.0,0.0,82,21,16.7,62.1,16.7,62.1,16.7,62.1,13.7,56.6,0,0,0,0,10.0,6.0,5.6,9.0,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491387,"2025-04-24 16:28","2025-04-19 00:00",16.7,62.1,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,3.1,5.0,104,ESE,1010.0,29.83,0.0,0.0,0.0,82,89,16.7,62.1,16.7,62.1,16.7,62.1,13.7,56.6,0,0,0,0,9.0,5.0,5.9,9.4,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 23:00",18.3,65.0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,3.1,5.0,72,ENE,1010.0,29.83,0.0,0.0,0.0,67,70,18.3,65.0,18.3,65.0,18.3,65.0,12.1,53.8,0,0,0,0,10.0,6.0,6.6,10.6,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 22:00",18.6,65.5,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,63,ENE,1010.0,29.82,0.0,0.0,0.0,66,12,18.6,65.5,18.6,65.5,18.6,65.5,12.3,54.1,0,0,0,0,10.0,6.0,6.1,9.8,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 21:00",18.9,66.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.5,4.0,76,ENE,1009.0,29.79,0.0,0.0,0.0,66,14,18.9,66.0,18.9,66.0,18.9,66.0,12.4,54.4,0,0,0,0,10.0,6.0,5.2,8.3,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 20:00",19.2,66.6,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,66,ENE,1008.0,29.77,0.0,0.0,0.0,65,19,19.2,66.6,19.2,66.6,19.2,66.6,12.6,54.7,0,0,0,0,10.0,6.0,5.5,8.8,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 19:00",19.5,67.1,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.0,3.2,69,ENE,1007.0,29.74,0.0,0.0,0.0,65,19,19.5,67.1,19.5,67.1,19.5,67.1,12.9,55.1,0,0,0,0,10.0,6.0,4.0,6.4,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 18:00",20.1,68.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1.3,2.2,352,N,1006.0,29.72,0.0,0.0,0.0,64,86,20.1,68.2,20.1,68.2,20.1,68.2,13.1,55.6,0,0,0,0,10.0,6.0,2.5,4.0,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 17:00",21.4,70.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1.3,2.2,317,NW,1006.0,29.72,0.0,0.0,0.0,61,83,21.4,70.5,21.4,70.5,24.5,76.0,13.6,56.6,0,0,0,0,10.0,6.0,5.2,8.4,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 16:00",21.9,71.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1.6,2.5,300,WNW,1007.0,29.72,0.0,0.0,0.0,59,78,21.9,71.5,21.9,71.5,24.6,76.2,13.6,56.4,0,0,0,0,9.0,5.0,5.0,8.1,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 15:00",22.4,72.3,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,2.0,3.2,236,WSW,1007.0,29.73,0.1,0.0,0.0,57,88,24.7,76.4,22.4,72.3,24.7,76.4,13.5,56.3,1,100,0,0,9.0,5.0,4.9,7.8,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 14:00",22.4,72.3,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,3.1,5.0,213,SSW,1007.0,29.74,0.1,0.0,0.0,56,74,24.6,76.4,22.4,72.3,24.6,76.4,13.3,55.9,1,100,0,0,9.0,5.0,3.8,6.1,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 13:00",23.2,73.7,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.9,7.9,208,SSW,1007.0,29.75,0.1,0.0,0.0,52,71,24.9,76.7,23.2,73.7,24.9,76.7,12.8,55.0,1,100,0,0,10.0,6.0,5.7,9.1,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 12:00",24.8,76.7,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.6,9.0,202,SSW,1008.0,29.78,0.1,0.0,0.0,45,74,25.5,77.9,24.8,76.7,25.5,77.9,12.2,53.9,1,100,0,0,10.0,6.0,6.4,10.4,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 11:00",24.5,76.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,6.5,200,SSW,1010.0,29.81,0.1,0.0,0.0,39,81,25.0,77.0,24.5,76.1,25.0,77.0,12.9,55.2,1,100,0,0,9.0,5.0,8.0,12.9,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 10:00",23.2,73.8,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,2.2,3.6,196,SSW,1010.0,29.84,0.0,0.0,0.0,39,85,24.4,75.9,23.2,73.8,24.4,75.9,14.0,57.2,0,0,0,0,5.0,3.0,10.2,16.4,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 09:00",22.2,72.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1.6,2.5,163,SSE,1011.0,29.85,0.0,0.0,0.0,43,88,24.2,75.6,22.2,72.0,24.2,75.6,14.2,57.6,0,0,0,0,10.0,6.0,10.0,16.1,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 08:00",21.7,71.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.2,3.6,107,ESE,1010.0,29.83,0.0,0.0,0.0,48,19,21.7,71.0,21.7,71.0,24.3,75.7,13.7,56.6,0,0,0,0,10.0,6.0,6.0,9.6,6.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 07:00",19.4,66.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.9,4.7,93,E,1010.0,29.83,0.0,0.0,0.0,55,22,19.4,66.9,19.4,66.9,19.4,66.9,13.6,56.5,0,0,0,0,10.0,6.0,3.4,5.4,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 06:00",17.2,63.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.5,4.0,75,ENE,1010.0,29.82,0.0,0.0,0.0,64,20,17.2,63.0,17.2,63.0,17.2,63.0,13.2,55.7,0,0,0,0,10.0,6.0,3.7,6.0,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 05:00",15.9,60.7,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1.6,2.5,76,ENE,1009.0,29.8,0.0,0.0,0.0,71,17,15.9,60.7,15.9,60.7,15.9,60.7,10.7,51.2,0,0,0,0,10.0,6.0,3.3,5.3,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 04:00",16.1,61.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1.1,1.8,97,E,1009.0,29.79,0.0,0.0,0.0,70,15,16.1,61.0,16.1,61.0,16.1,61.0,10.7,51.3,0,0,0,0,10.0,6.0,2.3,3.7,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 03:00",16.6,61.8,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,0.9,1.4,165,SSE,1008.0,29.76,0.0,0.0,0.0,69,13,16.6,61.8,16.6,61.8,16.6,61.8,10.9,51.5,0,0,0,0,10.0,6.0,1.9,3.0,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 02:00",16.2,61.1,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,0.9,1.4,127,SE,1008.0,29.76,0.0,0.0,0.0,67,11,16.2,61.1,16.2,61.1,16.2,61.1,12.3,54.1,0,0,0,0,10.0,6.0,1.8,2.9,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 01:00",16.2,61.2,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.0,3.2,92,E,1008.0,29.78,0.0,0.0,0.0,68,10,16.2,61.2,16.2,61.2,16.2,61.2,12.5,54.6,0,0,0,0,10.0,6.0,4.0,6.5,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491402,"2025-04-24 16:28","2025-04-18 00:00",16.0,60.9,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.4,5.4,76,ENE,1009.0,29.8,0.0,0.0,0.0,70,15,16.0,60.9,16.0,60.9,16.0,60.9,12.7,54.9,0,0,0,0,10.0,6.0,7.0,11.3,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 23:00",16.1,60.9,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,82,E,1010.0,29.82,0.0,0.0,0.0,66,7,16.1,60.9,16.1,60.9,16.1,60.9,12.4,54.4,0,0,0,0,10.0,6.0,8.9,14.4,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 22:00",16.5,61.6,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.7,7.6,80,E,1010.0,29.81,0.0,0.0,0.0,66,7,16.5,61.6,16.5,61.6,16.5,61.6,13.0,55.3,0,0,0,0,10.0,6.0,9.9,15.9,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 21:00",16.8,62.2,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.0,6.5,79,E,1010.0,29.81,0.0,0.0,0.0,66,7,16.8,62.2,16.8,62.2,16.8,62.2,13.3,55.9,0,0,0,0,10.0,6.0,8.5,13.6,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 20:00",18.2,64.8,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.1,5.0,84,E,1009.0,29.81,0.0,0.0,0.0,65,7,18.2,64.8,18.2,64.8,18.2,64.8,11.6,52.9,0,0,0,0,10.0,6.0,6.6,10.5,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 19:00",18.6,65.4,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,83,E,1009.0,29.79,0.0,0.0,0.0,64,8,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0,0,0,0,10.0,6.0,5.5,8.8,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 18:00",19.2,66.5,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,2.7,4.3,6,N,1008.0,29.77,0.0,0.0,0.0,63,8,19.2,66.5,19.2,66.5,19.2,66.5,11.9,53.4,0,0,0,0,10.0,6.0,5.2,8.4,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 17:00",20.1,68.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1.3,2.2,300,WNW,1008.0,29.78,0.0,0.0,0.0,55,11,20.1,68.1,20.1,68.1,20.1,68.1,14.7,58.4,0,0,0,0,10.0,6.0,5.3,8.6,6.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 16:00",20.8,69.4,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1.6,2.5,95,E,1008.0,29.76,0.0,0.0,0.0,51,13,20.8,69.4,20.8,69.4,20.8,69.4,14.2,57.6,0,0,0,0,10.0,6.0,9.4,15.1,6.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 15:00",20.0,67.9,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,0.7,1.1,285,WNW,1008.0,29.78,6.3,0.25,0.0,63,77,20.0,67.9,20.0,67.9,20.0,67.9,12.7,54.8,1,100,0,0,10.0,6.0,10.8,17.4,4.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 14:00",20.1,68.1,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,2.9,4.7,180,S,1009.0,29.79,4.2,0.17,0.0,73,72,20.1,68.1,20.1,68.1,20.1,68.1,14.5,58.1,1,100,0,0,9.0,5.0,11.2,18.1,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 13:00",22.1,71.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,4.5,7.2,224,SW,1009.0,29.79,0.0,0.0,0.0,64,78,24.6,76.3,22.1,71.9,24.6,76.3,14.3,57.8,0,0,0,0,8.0,4.0,12.6,20.2,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 12:00",24.0,75.2,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,3.1,5.0,282,WNW,1009.0,29.79,0.5,0.02,0.0,45,78,25.0,77.0,24.0,75.2,25.0,77.0,11.3,52.3,1,100,0,0,9.0,5.0,12.5,20.1,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 11:00",23.6,74.5,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,0.9,1.4,309,NW,1010.0,29.82,0.3,0.01,0.0,40,78,24.6,76.2,23.6,74.5,24.6,76.2,12.4,54.2,1,100,0,0,9.0,5.0,10.7,17.2,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 10:00",24.0,75.2,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,0.0,0.0,302,WNW,1011.0,29.85,0.2,0.01,0.0,42,89,24.9,76.7,24.0,75.2,24.9,76.7,10.2,50.3,1,100,0,0,10.0,6.0,4.4,7.0,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 09:00",21.3,70.4,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1.8,2.9,83,E,1012.0,29.88,0.2,0.01,0.0,51,85,21.3,70.4,21.3,70.4,24.3,75.8,10.7,51.2,1,100,0,0,10.0,6.0,4.9,7.8,5.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 08:00",18.4,65.1,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,2.9,4.7,57,ENE,1012.0,29.9,0.0,0.0,0.0,63,86,18.4,65.1,18.4,65.1,18.4,65.1,11.1,52.1,0,0,0,0,10.0,6.0,4.5,7.3,4.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 07:00",17.2,63.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,2.7,4.3,42,NE,1012.0,29.88,0.0,0.0,0.0,62,72,17.2,63.0,17.2,63.0,17.2,63.0,10.0,50.0,0,0,0,0,9.0,5.0,5.0,8.1,4.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 06:00",17.1,62.7,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1.8,2.9,39,NE,1012.0,29.87,0.0,0.0,0.0,60,84,17.1,62.7,17.1,62.7,17.1,62.7,9.3,48.8,0,0,0,0,10.0,6.0,3.6,5.9,4.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 05:00",15.8,60.5,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,1.1,1.8,59,ENE,1010.0,29.83,0.0,0.0,0.0,63,79,15.8,60.5,15.8,60.5,15.8,60.5,8.9,47.9,0,0,0,0,9.0,5.0,2.3,3.8,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 04:00",16.4,61.5,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,3.1,5.0,78,ENE,1011.0,29.84,0.0,0.0,0.0,59,80,16.4,61.5,16.4,61.5,16.4,61.5,8.3,46.9,0,0,0,0,10.0,6.0,6.6,10.6,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 03:00",17.1,62.7,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,3.1,5.0,68,ENE,1010.0,29.84,0.0,0.0,0.0,58,78,17.1,62.7,17.1,62.7,17.1,62.7,8.7,47.6,0,0,0,0,10.0,6.0,6.6,10.6,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 02:00",17.0,62.7,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.1,5.0,72,ENE,1010.0,29.84,0.0,0.0,0.0,58,12,17.0,62.7,17.0,62.7,17.0,62.7,8.8,47.9,0,0,0,0,10.0,6.0,6.6,10.6,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 01:00",16.9,62.4,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,69,ENE,1011.0,29.85,0.0,0.0,0.0,61,11,16.9,62.4,16.9,62.4,16.9,62.4,9.4,48.8,0,0,0,0,10.0,6.0,6.1,9.8,0.0
Kathmandu,"",Nepal,27.7167,85.3167,Asia/Kathmandu,1745491378,"2025-04-24 16:27","2025-04-17 00:00",16.7,62.1,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,59,ENE,1011.0,29.84,0.0,0.0,0.0,63,9,16.7,62.1,16.7,62.1,16.7,62.1,9.7,49.4,0,0,0,0,10.0,6.0,5.6,9.1,0.0
